id,company,phone,address,website,leadtype,customer,partner,first_group,different_domains,full_name,first_name,last_name,category,street_address,city,state,zip,email_domain,web_domain,email
,Nexus Wealth Management,973-303-7490,,,,x,,x,x,Arthur Levine,Arthur,Levine,,,,,,ampf.com,,bolutife.ogunsuyi@ampf.com
,Nexus Wealth Management,973-303-7490,,,,x,,x,x,Arthur Levine,Arthur,Levine,,,,,,ampf.com,,john.kane@ampf.com
,Nexus Wealth Management,973-303-7490,,,,x,,x,x,Arthur Levine,Arthur,Levine,,,,,,ampf.com,,nexuswealthmanagement@ampf.com
,Sustain Exchange,203-561-8318,,,,x,,x,x,Steven Feldman,Steven,Feldman,,,,,,sustainexchange.com,,membership@sustainexchange.com
,Fulton Bank,,,,,,,,,,,,,,,,,,,.support@upstart.com
,Fulton Bank,,,,,,,,,,,,,,,,,,,customeradvocacy@fultonbank.com
,Fulton Bank,,,,,,,,,,,,,,,,,,,customerservice@fultonbank.com
,Fulton Bank,,,,,,,,,,,,,,,,,,,fultonbank.support@upstart.com
,Absolute Merchant Services LLC,5614452243,,,,,,,,,,,,,,,,,,info@absolutemerchantprocessing.com
,Dahlstrom Developments,5128230158,,,,,,,,,,,,,,,,,,scheduling@dahlstromdevelopments.com
,Dawn Morgan_REALTOR@ Realty ONE Group Inclusion,9123133777,,,,,,,,,,,,,,,,,,dmorgan@roginclusion.com
,Gay F. Rothe,8436899696,,,,,,,,,,,,,,,,,,gay.rothe@company.com
,Johnson Group Coaching & Consulting,7632189053,,,,,,,,,,,,,,,,,,pamela@pamelajohnsoncoaching.com
,Mitchell Trucking LLC,8437831502,,,,,,,,,,,,,,,,,,cmitchtrucking@gmail.com
,Mitchell Trucking LLC,8437831502,,,,,,,,,,,,,,,,,,mitchelltrucking81@yahoo.com
,"Ramos Properties, LLC",5162384757,,,,,,,,,,,,,,,,,,rekarlaramos@gmail.com
,Tilton Commercial Group,,,,,,,,,,,,,,,,,,,info@dtg-inc.net
,Tilton Commercial Group,,,,,,,,,,,,,,,,,,,kim@dewitttiltongroup.com
,Tilton Commercial Group,,,,,,,,,,,,,,,,,,,seth@sethtilton.com
,TR Moving And Hauling,8438127456,,,,,,,,,,,,,,,,,,tyler@trmovingservices.com
,TR Moving And Hauling,8438127456,,,,,,,,,,,,,,,,,,tylerriceservices@gmail.com
,Trish Heichel,8433840640,,,,,,,,,,,,,,,,,,trish.heichel@ceismc.gatech.edu
